EvseId,Created,ExternalId,DurationSeconds,VolumeKwh,TariffCode,WholesaleCost
NULL,2019-05-09 15:19:56.4133333,NLGFX636929810106047150-1280a,30983,2.1400,A2,0.6500
NULL,2019-05-09 15:50:20.3733333,NLGFX636929773149331707-5fdb1,36504,9.9800,A2,3.0000
NULL,2019-05-09 17:01:24.0900000,NLGFX636929804112886861-b472b,37671,1.0700,A2,0.3300
NULL,2019-05-10 09:15:23.2433333,NLGFX636930697504185181-cea0e,6770,5.8400,A2,1.7600
NULL,2019-05-10 10:57:26.5033333,NLGFX636930672021466245-9ad13,15442,8.5500,A2,2.5700
NULL,2019-05-10 11:15:58.9066667,NLGFX636930655025892871-90741,18255,8.8600,A2,2.6600
NULL,2019-05-10 14:20:54.2000000,NLGFX636930709380891693-49c48,23915,7.3700,A2,2.2200
NULL,2019-05-10 14:25:37.4366667,NLGFX636930610724082050-a15ca,34062,12.1800,A2,3.6600
NULL,2019-05-10 14:50:20.6800000,NLGFX636930656566590418-ace45,30961,2.4400,A2,0.7400
NULL,2019-05-10 15:12:11.3633333,NLGFX636930681489232009-a71ab,29781,2.5200,A2,0.7600
NULL,2019-05-10 15:18:41.5266667,NLGFX636930646407238791-b4d72,33679,8.8200,A2,2.6500
NULL,2019-05-10 15:21:11.7866667,NLGFX636930641215956676-07227,34344,10.0000,A2,3.0000
NULL,2019-05-10 15:52:49.6833333,NLGFX636930679099672395-1cb9f,32457,4.9600,A2,1.4900
NULL,2019-05-10 15:54:51.2500000,NLGFX636930748208657668-a2089,25665,9.0100,A2,2.7100
NULL,2019-05-10 16:24:52.9500000,NLGFX636930720730642770-ca0a6,30219,6.1200,A2,1.8400
NULL,2019-05-13 11:00:29.6466667,NLGFX636933226020090370-2ebcf,19419,8.7200,A2,2.6200
NULL,2019-05-13 13:23:55.0033333,NLGFX636933209312619218-f2fc0,29701,6.7900,A2,2.0400
NULL,2019-05-13 14:19:17.1033333,NLGFX636933253045415457-d0ae4,28651,6.5700,A2,1.9800
NULL,2019-05-13 14:25:59.9033333,NLGFX636933207546402735-830c8,33605,5.0400,A2,1.5200
NULL,2019-05-13 14:49:14.1866667,NLGFX636933241768565434-ed43c,31576,8.3300,A2,2.5000
NULL,2019-05-13 15:03:33.8900000,NLGFX636933234847602342-da25d,33126,3.1400,A2,0.9500
NULL,2019-05-13 15:13:34.8166667,NLGFX636933256763099716-54c58,31536,10.4100,A2,3.1300
NULL,2019-05-13 15:13:39.6266667,NLGFX636933272310109301-10002,29987,3.8600,A2,1.1600
NULL,2019-05-13 15:22:46.5333333,NLGFX636933264832447064-9ae1e,31283,5.3500,A2,1.6100
NULL,2019-05-13 15:24:02.0466667,NLGFX636933258429211083-08af4,31997,9.2100,A2,2.7700
NULL,2019-05-13 15:27:05.3500000,NLGFX636933225041977365-0ae97,35520,10.0800,A2,3.0300
NULL,2019-05-13 16:47:44.9733333,NLGFX636933254989093696-45782,37363,4.2500,A2,1.2800
NULL,2019-05-13 16:50:41.5300000,NLGFX636933532090411729-abf7b,9827,16.2900,A2,4.8900
NULL,2019-05-14 08:56:13.3366667,NLGFX636934098015627180-8c778,11164,4.1200,A2,1.2400
NULL,2019-05-14 09:36:22.8133333,NLGFX636934125381613089-13588,10842,4.1600,A2,1.2500
NULL,2019-05-14 10:01:11.3900000,NLGFX636934109164535058-3d6d2,13897,6.6600,A2,2.0000
NULL,2019-05-14 10:13:44.2300000,NLGFX636934120608172504-05881,13560,8.1700,A2,2.4600
NULL,2019-05-14 10:15:37.9800000,NLGFX636934214612282955-42583,4275,3.0500,A2,0.9200
NULL,2019-05-14 10:33:50.2366667,NLGFX636934073991546288-4d5a1,19429,5.0600,A2,1.5200
NULL,2019-05-14 11:43:05.4966667,NLGFX636934111819362770-3e6c4,19801,6.6700,A2,2.0100
NULL,2019-05-14 13:30:19.6300000,NLGFX636934336790710498-2cee6,3738,3.3200,A2,1.0000
NULL,2019-05-14 14:25:53.1900000,NLGFX636934133272526739-5c774,27420,2.8200,A2,0.8500
NULL,2019-05-14 14:41:56.0100000,NLGFX636934304686698842-8894f,11249,3.7000,A2,1.1200
NULL,2019-05-14 15:01:43.2966667,NLGFX636934277060289271-1e241,15194,5.1700,A2,1.5600
NULL,2019-05-14 15:19:27.6300000,NLGFX636934389487363732-16670,5020,3.7400,A2,1.1300
NULL,2019-05-14 15:26:36.3933333,NLGFX636934188792582551-7d7a4,25514,64.3200,A2,19.3000
NULL,2019-05-14 15:44:43.3833333,NLGFX636934130037481647-6e081,32478,4.4000,A2,1.3300
NULL,2019-05-14 16:00:23.3766667,NLGFX636934085474108065-b050b,37873,4.2900,A2,1.2900
NULL,2019-05-14 16:05:39.6000000,NLGFX636934064167242194-06812,40315,5.7700,A2,1.7400
NULL,2019-05-14 16:08:59.9966667,NLGFX636934332046750784-e254f,13733,9.6800,A2,2.9100
NULL,2019-05-14 16:41:37.2566667,NLGFX636934322500016894-e7f1d,16644,14.6300,A2,4.3900
NULL,2019-05-14 16:50:09.3266667,NLGFX636934129732352975-07445,36433,4.2800,A2,1.2900
NULL,2019-05-14 17:03:00.2000000,NLGFX636934143074525227-277d1,35873,6.2800,A2,1.8900
NULL,2019-05-14 17:48:15.2133333,NLGFX636934345379008695-00cca,18354,7.9400,A2,2.3900
NULL,2019-05-15 12:05:06.9033333,NLGFX636935010974561159-733d4,17605,2.7000,A2,0.8100
NULL,2019-05-15 12:56:43.3333333,NLGFX636934962581978275-e4dda,25544,2.3700,A2,0.7200
NULL,2019-05-15 13:53:48.1866667,NLGFX636934994504880838-fbf78,25774,4.8900,A2,1.4700
NULL,2019-05-15 14:08:46.1400000,NLGFX636935183749561261-9ad43,7751,3.9500,A2,1.1900
NULL,2019-05-15 14:24:51.9800000,NLGFX636934936649864430-b97a0,33426,4.5500,A2,1.3700
NULL,2019-05-15 14:25:24.9966667,NLGFX636934988652022280-a04cf,28258,7.8300,A2,2.3500
NULL,2019-05-15 14:35:40.0666667,NLGFX636934966868371339-17c04,31052,6.4200,A2,1.9300
NULL,2019-05-15 15:07:40.9500000,NLGFX636935014725617653-b9b32,28187,10.5000,A2,3.1500
NULL,2019-05-15 15:14:17.6866667,NLGFX636935008603829101-2fcdd,29194,7.7900,A2,2.3400
NULL,2019-05-15 15:25:05.0900000,NLGFX636935081331968710-b341c,22572,8.8500,A2,2.6600
NULL,2019-05-15 15:44:06.2566667,NLGFX636934982358329181-9c532,33610,6.7700,A2,2.0400
NULL,2019-05-15 17:11:37.6300000,NLGFX636934971266594052-45053,39979,4.2800,A2,1.2900
NULL,2019-05-15 19:54:12.2833333,NLGFX636935024747360275-122f2,44377,4.2900,A2,1.2900
NULL,2019-05-16 07:25:51.3466667,NLGFX636935843777448415-8b1c5,3971,3.6800,A2,1.1100
NULL,2019-05-16 11:37:03.7366667,NLGFX636935888693086915-c6a1f,14554,14.3100,A2,4.3000
NULL,2019-05-16 12:06:39.8033333,NLGFX636935843677892967-2de5b,20831,4.1300,A2,1.2400
NULL,2019-05-16 12:18:37.6300000,NLGFX636935810112080623-d34b9,24905,4.2400,A2,1.2800
NULL,2019-05-16 14:08:53.4266667,NLGFX636935867836585683-66e70,25747,2.6800,A2,0.8100
NULL,2019-05-16 14:24:19.5166667,NLGFX636935802543765537-413e6,33204,4.4200,A2,1.3300
NULL,2019-05-16 15:01:02.9000000,NLGFX636935859480312955-49932,29710,9.5200,A2,2.8600
NULL,2019-05-16 15:09:13.9266667,NLGFX636936127909196929-5da7d,3362,0.6700,A2,0.2100
NULL,2019-05-16 15:11:26.5766667,NLGFX636935875836306382-aa3ac,28701,3.0300,A2,0.9100
NULL,2019-05-16 15:24:07.3166667,NLGFX636936073625439927-b54cd,9686,27.0500,A2,8.1200
NULL,2019-05-16 15:52:14.4033333,NLGFX636935862291171831-fc56a,32504,9.7300,A2,2.9200
NULL,2019-05-16 16:01:50.7200000,NLGFX636935900799763417-bf882,29228,5.7300,A2,1.7200
NULL,2019-05-16 16:05:23.3866667,NLGFX636935837360249955-f9032,35785,4.1400,A2,1.2500
NULL,2019-05-16 16:07:39.6366667,NLGFX636935822620695151-94598,37395,7.1100,A2,2.1400
NULL,2019-05-16 17:30:25.4233333,NLGFX636935840712125022-bf23f,40552,1.3100,A2,0.4000
NULL,2019-05-17 10:42:28.9766667,NLGFX636936720058695250-7999a,14542,6.3300,A2,1.9000
NULL,2019-05-17 14:09:33.9533333,NLGFX636936689434839906-09d2a,30028,3.0600,A2,0.9200
NULL,2019-05-17 14:11:31.4233333,NLGFX636936663830740468-d10ba,32707,4.3400,A2,1.3100
NULL,2019-05-17 14:56:22.8666667,NLGFX636936665934128415-df265,35187,5.0300,A2,1.5100
NULL,2019-05-17 15:01:11.8066667,NLGFX636936713706201961-39922,30661,8.4200,A2,2.5300
NULL,2019-05-17 15:12:45.6300000,NLGFX636936835211027990-c312a,19241,16.1600,A2,4.8500
NULL,2019-05-17 16:10:53.1433333,NLGFX636936748151784981-1343c,31436,2.8000,A2,0.8400
NULL,2019-05-17 17:03:47.6933333,NLGFX636936815886659710-0bb32,27837,2.8200,A2,0.8500
NULL,2019-05-20 08:11:49.7700000,NLGFX636939317117817853-1c198,4995,4.6300,A2,1.3900
NULL,2019-05-20 12:09:30.0066667,NLGFX636939341747775843-ef6fd,16794,6.5200,A2,1.9600
NULL,2019-05-20 13:43:33.5400000,NLGFX636939283123104633-9f3b9,28299,12.5900,A2,3.7800
NULL,2019-05-20 14:18:59.6200000,NLGFX636939257286765437-18a6d,33018,4.2000,A2,1.2600
NULL,2019-05-20 14:44:29.6966667,NLGFX636939290557116415-0c612,31222,4.3300,A2,1.3000
NULL,2019-05-20 14:55:35.5833333,NLGFX636939293332554508-4f720,31597,8.3700,A2,2.5200
NULL,2019-05-20 14:56:10.4666667,NLGFX636939282162317845-f0e34,32751,2.7200,A2,0.8200
NULL,2019-05-20 14:56:27.9733333,NLGFX636939324687142956-a4f4a,28516,4.6100,A2,1.3900
NULL,2019-05-20 14:59:00.0766667,NLGFX636939298207359621-4c473,31317,23.3100,A2,7.0000
NULL,2019-05-20 15:27:02.9800000,NLGFX636939307996945722-0288b,32022,7.0000,A2,2.1000
NULL,2019-05-20 15:32:05.8333333,NLGFX636939312034963785-b8946,31920,9.2900,A2,2.7900
NULL,2019-05-20 16:01:24.1833333,NLGFX636939313540470392-28ba5,33528,8.7700,A2,2.6400
NULL,2019-05-20 16:18:26.6266667,NLGFX636939313024040040-9c3ec,34601,2.3500,A2,0.7100
NULL,2019-05-20 16:29:33.0900000,NLGFX636939371153187251-a0dbc,29457,2.6300,A2,0.7900
NULL,2019-05-21 10:58:20.0066667,NLGFX636940174492875535-1ee47,15650,4.2200,A2,1.2700
NULL,2019-05-21 11:17:05.7500000,NLGFX636940125898370414-556cc,21646,7.3000,A2,2.1900
NULL,2019-05-21 13:40:48.0033333,NLGFX636940172731733424-5aeb5,25577,22.0000,A2,6.6000
NULL,2019-05-21 14:01:35.0700000,NLGFX636940179015235659-4e691,26192,4.1800,A2,1.2600
NULL,2019-05-21 14:21:19.1166667,NLGFX636940118774062044-d046f,33409,4.4600,A2,1.3400
NULL,2019-05-21 14:29:53.0866667,NLGFX636940165371645979-e7218,29254,6.5900,A2,1.9800
NULL,2019-05-21 14:46:39.1866667,NLGFX636940386999736797-16bff,8100,1.1800,A2,0.3600
NULL,2019-05-21 14:59:27.9233333,NLGFX636940138769337831-da3ad,33688,14.6900,A2,4.4100
NULL,2019-05-21 15:05:11.7466667,NLGFX636940145367608446-a894b,33373,2.7600,A2,0.8300
NULL,2019-05-21 15:21:55.4900000,NLGFX636940132847514347-b99f2,35630,4.6700,A2,1.4100
NULL,2019-05-21 15:23:18.0266667,NLGFX636940141010321365-f4d4f,34895,2.8100,A2,0.8500
NULL,2019-05-21 15:36:30.4466667,NLGFX636940180211397920-9b2be,31764,9.0700,A2,2.7300
NULL,2019-05-21 16:47:53.9933333,NLGFX636940370664193469-c48c1,17008,9.0200,A2,2.7100
NULL,2019-05-21 17:00:37.4000000,NLGFX636940140143499455-675ad,40818,3.2500,A2,0.9800
NULL,2019-05-21 17:12:38.7566667,NLGFX636940189947775958-040f1,36565,9.1300,A2,2.7500
NULL,2019-05-22 06:35:29.0733333,NLGFX636940997368108455-43251,3992,4.0200,A2,1.2100
NULL,2019-05-22 10:00:27.5700000,NLGFX636941031967316753-28add,12819,3.9300,A2,1.1800
NULL,2019-05-22 11:21:18.3633333,NLGFX636941053857365718-db58d,15489,6.4400,A2,1.9400
NULL,2019-05-22 13:14:31.2500000,NLGFX636941041481621128-438bc,23521,6.6500,A2,2.0000
NULL,2019-05-22 14:25:09.0366667,NLGFX636940985398185919-eb974,33376,4.5200,A2,1.3600
NULL,2019-05-22 14:34:25.5133333,NLGFX636941045265771949-c88fd,27935,9.5200,A2,2.8600
NULL,2019-05-22 14:39:48.3266667,NLGFX636941019840775983-cd2d9,30803,8.0700,A2,2.4300
NULL,2019-05-22 14:44:34.2200000,NLGFX636941023288314409-ca582,30745,8.1900,A2,2.4600
NULL,2019-05-22 15:29:16.2733333,NLGFX636941011340164707-589c6,34620,2.6200,A2,0.7900
NULL,2019-05-22 15:54:04.8100000,NLGFX636941042028621128-1a274,33049,4.5000,A2,1.3500
NULL,2019-05-22 16:00:22.2433333,NLGFX636941202860749956-ed921,17334,8.4100,A2,2.5300
NULL,2019-05-22 16:35:34.5100000,NLGFX636941090513328411-ae4cb,30680,6.0400,A2,1.8200
NULL,2019-05-23 08:08:57.4966667,NLGFX636941905265691202-72a0b,5208,4.3000,A2,1.2900
NULL,2019-05-23 08:47:38.4966667,NLGFX636941907647654170-48968,7295,2.3000,A2,0.6900
NULL,2019-05-23 09:08:46.1966667,NLGFX636941880779990352-1412e,11250,6.0200,A2,1.8100
NULL,2019-05-23 11:08:36.3633333,NLGFX636941985415889630-9c030,7973,7.9100,A2,2.3800
NULL,2019-05-23 12:12:14.8866667,NLGFX636942092138832578-2a2ca,1122,1.1000,A2,0.3400
NULL,2019-05-23 12:23:03.6500000,NLGFX636941904116064874-94aa6,20570,3.8600,A2,1.1600
NULL,2019-05-23 12:53:46.5500000,NLGFX636941875399587674-eaff4,25286,2.7200,A2,0.8200
NULL,2019-05-23 13:30:18.9100000,NLGFX636941942424494704-aa746,20775,6.8000,A2,2.0400
NULL,2019-05-23 14:13:29.4766667,NLGFX636941878266518153-01181,29782,4.8100,A2,1.4500
NULL,2019-05-23 14:19:23.8566667,NLGFX636941848426407035-50d0f,33129,4.4600,A2,1.3400
NULL,2019-05-23 14:46:52.0866667,NLGFX636941945541742548-55d0a,25055,10.9900,A2,3.3000
NULL,2019-05-23 14:57:32.7000000,NLGFX636941895982950471-b2a6d,30652,4.9400,A2,1.4900
NULL,2019-05-23 15:06:22.8633333,NLGFX636941903544493458-b39a6,30427,6.5400,A2,1.9700
NULL,2019-05-23 15:07:41.6633333,NLGFX636942015113671298-dc778,19361,2.0400,A2,0.6200
NULL,2019-05-23 15:23:29.6533333,NLGFX636942165182535792-8da4f,5293,5.1600,A2,1.5500
NULL,2019-05-23 16:15:36.3800000,NLGFX636941890064943275-aead4,35925,4.0000,A2,1.2000
NULL,2019-05-23 17:16:30.8166667,NLGFX636941940679604144-4c72c,34518,6.1200,A2,1.8400
NULL,2019-05-24 09:47:20.3200000,NLGFX636942756170461523-da42e,12421,12.1100,A2,3.6400
NULL,2019-05-24 12:14:40.2900000,NLGFX636942759773353165-78b6c,20902,6.5900,A2,1.9800
NULL,2019-05-24 13:28:28.5033333,NLGFX636942754428328508-949d1,25863,8.6400,A2,2.6000
NULL,2019-05-24 13:49:50.9666667,NLGFX636942968949519860-3ac9a,5693,2.7000,A2,0.8100
NULL,2019-05-24 14:08:22.2033333,NLGFX636942736101289397-86077,30089,6.4500,A2,1.9400
NULL,2019-05-24 14:24:52.4700000,NLGFX636942718923058959-b23c1,32808,4.3900,A2,1.3200
NULL,2019-05-24 15:14:48.7900000,NLGFX636942760536610549-54d2e,31633,28.7500,A2,8.6300
NULL,2019-05-24 15:31:37.0300000,NLGFX636942770732881800-4dc05,31621,1.8700,A2,0.5700
NULL,2019-05-24 15:34:57.7766667,NLGFX636942794904149681-13c48,29407,7.2800,A2,2.1900
NULL,2019-05-24 15:41:35.1766667,NLGFX636942759348964273-94b6c,33358,5.0200,A2,1.5100
NULL,2019-05-24 15:47:54.2400000,NLGFX636942724506379493-3381c,37232,10.3200,A2,3.1000
NULL,2019-05-27 11:04:18.3433333,NLGFX636945347344479390-7e5d0,17123,17.1200,A2,5.1400
NULL,2019-05-27 11:17:41.5800000,NLGFX636945399458034093-2225a,12714,10.8800,A2,3.2700
NULL,2019-05-27 11:38:51.1533333,NLGFX636945320172415838-1b9a6,21912,8.8100,A2,2.6500
NULL,2019-05-27 13:48:31.0833333,NLGFX636945357896081375-f4e62,25919,8.0800,A2,2.4300
NULL,2019-05-27 14:06:11.1433333,NLGFX636945375080103504-1f7ec,25261,4.2000,A2,1.2600
NULL,2019-05-27 14:34:42.3233333,NLGFX636945340768848378-5c202,30403,6.4000,A2,1.9200
NULL,2019-05-27 14:37:57.2600000,NLGFX636945305524438274-46bc1,34123,4.3700,A2,1.3200
NULL,2019-05-27 14:41:09.4200000,NLGFX636945599524841946-351f2,4913,4.8400,A2,1.4600
NULL,2019-05-27 14:43:50.8233333,NLGFX636945360475747264-3f60e,28981,5.4900,A2,1.6500
NULL,2019-05-27 14:58:28.5833333,NLGFX636945378264049745-c64bc,28082,10.0400,A2,3.0200
NULL,2019-05-27 14:58:44.0533333,NLGFX636945352534884783-04f51,30671,6.5200,A2,1.9600
NULL,2019-05-27 15:30:36.4666667,NLGFX636945329727141489-158ff,34860,2.4200,A2,0.7300
NULL,2019-05-27 15:33:57.3700000,NLGFX636945350741141840-e4e9e,32962,35.2200,A2,10.5700
NULL,2019-05-27 16:26:30.5366667,NLGFX636945358722555172-f0c36,35316,4.8700,A2,1.4700
NULL,2019-05-28 06:57:26.1500000,NLGFX636946203926039975-75331,3050,2.1500,A2,0.6500
NULL,2019-05-28 10:41:54.2333333,NLGFX636946207591750554-68a44,16155,4.2900,A2,1.2900
NULL,2019-05-28 13:05:31.9266667,NLGFX636946256773905727-27f6c,19853,6.0800,A2,1.8300
NULL,2019-05-28 14:05:24.2200000,NLGFX636946241469911305-d0ec8,24973,9.2000,A2,2.7600
NULL,2019-05-28 14:08:52.4600000,NLGFX636946170808902888-b1172,32249,4.7700,A2,1.4400
NULL,2019-05-28 14:13:40.2766667,NLGFX636946220752913921-16f99,27543,1.2500,A2,0.3800
NULL,2019-05-28 15:24:01.5500000,NLGFX636946218208170615-5101c,32018,6.4900,A2,1.9500
NULL,2019-05-28 15:43:54.1100000,NLGFX636946270583775987-3581f,27972,2.6000,A2,0.7800
NULL,2019-05-28 15:50:27.3800000,NLGFX636946194372790629-f75e9,35987,2.4600,A2,0.7400
NULL,2019-05-28 15:51:28.8666667,NLGFX636946224784138966-c82fd,33007,3.8500,A2,1.1600
NULL,2019-05-28 16:04:11.6966667,NLGFX636946260528474130-3ba00,30198,2.7200,A2,0.8200
NULL,2019-05-28 16:25:50.7500000,NLGFX636946238828497729-c371a,33664,4.3200,A2,1.3000
NULL,2019-05-28 17:23:39.8766667,NLGFX636946232273863956-e4206,37790,5.1000,A2,1.5300
NULL,2019-05-28 17:27:14.5933333,NLGFX636946238530543523-d3c67,37380,6.7000,A2,2.0100
NULL,2019-05-28 18:02:26.1333333,NLGFX636946300730430716-dd213,33271,8.4000,A2,2.5200
NULL,2019-05-29 10:19:01.2933333,NLGFX636947091300001277-4712f,12812,9.8500,A2,2.9600
NULL,2019-05-29 10:27:34.3266667,NLGFX636947117466508872-5b0b8,10707,5.5700,A2,1.6800
NULL,2019-05-29 11:17:57.0500000,NLGFX636947119730113700-02fb5,13502,5.1700,A2,1.5600
NULL,2019-05-29 12:05:21.6900000,NLGFX636947072367141069-d5653,21084,1.9100,A2,0.5800
NULL,2019-05-29 13:39:31.0633333,NLGFX636947057892025969-07afc,28181,6.0400,A2,1.8200
NULL,2019-05-29 13:44:56.6866667,NLGFX636947103967423805-554ac,23899,5.6000,A2,1.6800
NULL,2019-05-29 14:07:19.8166667,NLGFX636947066900708726-72edb,28949,4.9400,A2,1.4900
NULL,2019-05-29 14:09:37.5333333,NLGFX636947061126789014-08526,29662,8.1200,A2,2.4400
NULL,2019-05-29 14:16:32.8200000,NLGFX636947078483096781-979bd,28343,6.6300,A2,1.9900
NULL,2019-05-29 14:17:32.6633333,NLGFX636947031547915320-1c663,33095,4.6400,A2,1.4000
NULL,2019-05-29 15:00:48.7500000,NLGFX636947089141887043-71253,29932,4.3600,A2,1.3200
NULL,2019-05-29 15:06:32.6666667,NLGFX636947109243220762-eb677,28265,6.0900,A2,1.8300
NULL,2019-05-29 15:17:29.2966667,NLGFX636947272126042870-b1246,12637,12.2600,A2,3.6800
NULL,2019-05-29 15:17:43.0533333,NLGFX636947295401939180-1d7bd,10322,30.1100,A2,9.0400
NULL,2019-05-29 15:40:19.4533333,NLGFX636947075764747009-21a2e,33641,8.4200,A2,2.5300
NULL,2019-05-29 16:13:32.5733333,NLGFX636947282629562084-a51fa,14949,2.9800,A2,0.9000
NULL,2019-05-31 09:58:30.1333333,NLGFX636948815501040305-be7b8,11961,1.7900,A2,0.5400
NULL,2019-05-31 15:10:28.9133333,NLGFX636948869541463695-38bd6,25272,2.9400,A2,0.8900
NULL,2019-05-31 17:25:42.0600000,NLGFX636948867398520654-b0d13,33599,6.8500,A2,2.0600
NULL,2019-06-03 12:14:01.7566667,NLGFX636951395721581034-61eac,21266,5.8100,A2,1.7500
NULL,2019-06-03 13:42:10.6833333,NLGFX636951423854783561-f530c,23741,32.9800,A2,9.9000
NULL,2019-06-03 13:49:39.5033333,NLGFX636951376546140534-e0676,28923,2.2300,A2,0.6700
NULL,2019-06-03 14:31:39.6133333,NLGFX636951435511082591-a366f,25546,4.8500,A2,1.4600
NULL,2019-06-03 14:52:54.0633333,NLGFX636951429656250624-1a266,27406,24.5800,A2,7.3800
NULL,2019-06-03 15:05:29.1700000,NLGFX636951367955414760-dab42,34332,10.1400,A2,3.0500
NULL,2019-06-03 15:12:02.1000000,NLGFX636951422684303612-c412b,29251,9.3800,A2,2.8200
NULL,2019-06-03 15:20:04.7000000,NLGFX636951421982648263-2b10f,29803,4.6100,A2,1.3900
NULL,2019-06-03 15:25:15.1500000,NLGFX636951426515812955-bc3c0,29663,9.5800,A2,2.8800
NULL,2019-06-03 15:47:06.3166667,NLGFX636951466305825761-138ed,26993,6.6100,A2,1.9900
NULL,2019-06-03 18:07:48.9966667,NLGFX636951607062985160-a1e26,21361,4.9300,A2,1.4800
NULL,2019-06-03 19:44:18.8900000,NLGFX636951577785052993-c2113,30078,6.4000,A2,1.9200
NULL,2019-06-04 09:45:02.0300000,NLGFX636952295290452647-a5d63,8769,2.7700,A2,0.8400
NULL,2019-06-04 10:15:34.3500000,NLGFX636952303995297556-03696,9731,7.8200,A2,2.3500
NULL,2019-06-04 10:16:31.3566667,NLGFX636952221252063093-446bb,18009,4.1400,A2,1.2500
NULL,2019-06-04 10:42:47.1066667,NLGFX636952231222526022-2187e,18643,4.0100,A2,1.2100
NULL,2019-06-04 10:44:32.0466667,NLGFX636952286754043928-e6b2e,13195,8.1400,A2,2.4500
NULL,2019-06-04 11:09:10.3200000,NLGFX636952266774343166-c18bd,16671,6.4400,A2,1.9400
NULL,2019-06-04 13:52:59.9500000,NLGFX636952262665217287-b6790,26913,7.7200,A2,2.3200
NULL,2019-06-04 13:59:46.2966667,NLGFX636952427751699419-0e456,10811,1.6000,A2,0.4800
NULL,2019-06-04 14:05:48.5300000,NLGFX636952420079347846-dfb6e,11937,11.3900,A2,3.4200
NULL,2019-06-04 14:41:32.9933333,NLGFX636952244274443626-75fa5,31664,2.2200,A2,0.6700
NULL,2019-06-04 14:54:37.9633333,NLGFX636952263618656933-1588a,30515,16.2200,A2,4.8700
NULL,2019-06-04 15:10:14.0933333,NLGFX636952248513836190-a97a3,32961,7.3500,A2,2.2100
NULL,2019-06-04 15:12:26.1600000,NLGFX636952416103173614-222d9,16333,6.7200,A2,2.0200
NULL,2019-06-04 15:57:42.7766667,NLGFX636952534794100473-e8f01,7182,5.2700,A2,1.5900
NULL,2019-06-04 15:59:39.7866667,NLGFX636952296658307979-b046e,31113,4.0700,A2,1.2300
NULL,2019-06-04 16:08:21.3133333,NLGFX636952288185910037-fb3e9,32480,3.8800,A2,1.1700
NULL,2019-06-05 07:40:39.4466667,NLGFX636953154464325492-fa22b,1790,1.6200,A2,0.4900
NULL,2019-06-05 07:50:05.4633333,NLGFX636953150824437322-8ca32,2720,1.8200,A2,0.5500
NULL,2019-06-05 08:56:55.2600000,NLGFX636953140002786941-f7d82,7813,6.1600,A2,1.8500
NULL,2019-06-05 09:46:43.9066667,NLGFX636953083066261712-ec95b,16498,4.7300,A2,1.4300
NULL,2019-06-05 11:38:08.9633333,NLGFX636953153961695607-07ac3,16091,6.2600,A2,1.8800
NULL,2019-06-05 12:06:35.3266667,NLGFX636953221741478571-b51ef,11017,7.4400,A2,2.2400
NULL,2019-06-05 14:37:28.0233333,NLGFX636953115959575634-737dc,30650,5.4900,A2,1.6500
NULL,2019-06-05 14:47:59.4866667,NLGFX636953101168202696-54eb9,32760,8.5000,A2,2.5500
NULL,2019-06-05 15:07:07.3500000,NLGFX636953179628056410-e7760,26064,6.1500,A2,1.8500
NULL,2019-06-05 15:14:10.0633333,NLGFX636953243976430947-405c9,20050,4.8000,A2,1.4400
NULL,2019-06-05 15:22:49.6633333,NLGFX636953107803326622-fcb6b,34188,7.3900,A2,2.2200
NULL,2019-06-05 15:34:35.0833333,NLGFX636953130059291926-607b6,32668,6.3600,A2,1.9100
NULL,2019-06-05 15:34:52.4366667,NLGFX636953136296957478-faba7,32062,8.1600,A2,2.4500
NULL,2019-06-05 15:44:51.2500000,NLGFX636953115992054929-336fa,34690,10.2500,A2,3.0800
NULL,2019-06-05 15:52:24.7200000,NLGFX636953303298129496-b5438,16415,1.8800,A2,0.5700
NULL,2019-06-05 16:16:54.3700000,NLGFX636953377295249155-a7447,10483,4.3100,A2,1.3000
NULL,2019-06-05 16:37:43.2666667,NLGFX636953135113684406-20396,35949,5.1700,A2,1.5600
NULL,2019-06-06 09:08:48.0833333,NLGFX636954029996639403-b161c,5927,2.6800,A2,0.8100
NULL,2019-06-06 10:24:30.7900000,NLGFX636954024653924666-8b70a,11003,5.4000,A2,1.6200
NULL,2019-06-06 10:41:50.4066667,NLGFX636954010579959109-c6600,13451,8.3000,A2,2.5000
NULL,2019-06-06 12:08:22.1700000,NLGFX636954007942615486-b7ab0,18905,4.2300,A2,1.2800
NULL,2019-06-06 12:41:45.3366667,NLGFX636954140434179110-7df03,7661,7.6400,A2,2.3000
NULL,2019-06-06 13:06:56.9100000,NLGFX636953971345599229-1ac76,26081,2.8100,A2,0.8500
NULL,2019-06-06 13:50:39.2166667,NLGFX636953950905449178-48a6a,30746,4.7500,A2,1.4300
NULL,2019-06-06 14:22:09.3833333,NLGFX636953973630142977-15a54,30365,6.3400,A2,1.9100
NULL,2019-06-06 14:43:19.9766667,NLGFX636954001674335447-bc7bb,28829,9.2000,A2,2.7600
NULL,2019-06-06 15:34:04.2066667,NLGFX636954132887560916-72d4d,18752,8.0500,A2,2.4200
